locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
146705,C17orf56,-,chr17,76816674,76827450,-
284184,LOC284184,-,chr17,76827634,76829827,-
124565,MGC15523,-,chr17,76833394,76883691,-
284185,C17orf55,-,chr17,76891219,76897643,-
284186,TMEM105,-,chr17,76899669,76919069,-
728756,LOC728756,-,chr17,76981368,76982192,-
57597,BAHCC1,-,chr17,76987561,77047953,-
644012,LOC644012,-,chr17,77050537,77063417,-
71,ACTG1,-,chr17,77091594,77094422,-
25794,FSCN2,-,chr17,77110017,77114632,-
80233,C17orf70,-,chr17,77117387,77129844,-
55666,NPLOC4,-,chr17,77134357,77214493,-
83882,TSPAN10,-,chr17,77219765,77226190,-
5148,PDE6G,-,chr17,77227655,77233971,-
339229,LOC339229,-,chr17,77242471,77244023,-
339231,ARL16,-,chr17,77258629,77261359,-
9146,HGS,-,chr17,77261425,77279553,-
6182,MRPL12,-,chr17,77280812,77284953,-
1468,SLC25A10,-,chr17,77289776,77298447,-
116729,DYSFIP1,-,chr17,77384853,77386198,-
5034,P4HB,-,chr17,77394326,77411680,-
396,ARHGDIA,-,chr17,77418886,77422527,-
10189,THOC4,-,chr17,77439016,77442758,-
51529,ANAPC11,-,chr17,77442895,77451655,-
256933,NPB,-,chr17,77453446,77453916,-
5833,PCYT2,-,chr17,77455384,77462586,-
51547,SIRT7,-,chr17,77463107,77469332,-
4097,MAFG,-,chr17,77469438,77478879,-
5831,PYCR1,-,chr17,77483558,77488259,-
255275,LOC255275,-,chr17,77490222,77498400,-
147111,NOTUM,-,chr17,77503678,77512353,-
79058,ASPSCR1,-,chr17,77528715,77568571,-
201254,STRA13,-,chr17,77569868,77574062,-
201255,LRRC45,-,chr17,77574569,77582316,-
5881,RAC3,-,chr17,77582821,77585369,-
51181,DCXR,-,chr17,77587046,77588862,-
5986,RFNG,-,chr17,77599067,77602939,-
2873,GPS1,-,chr17,77603052,77608635,-
64118,DUS1L,-,chr17,77609040,77616969,-
2194,FASN,-,chr17,77629503,77649395,-
284001,CCDC57,-,chr17,77652635,77763978,-
9123,SLC16A3,-,chr17,77780236,77794777,-
1453,CSNK1D,-,chr17,77795527,77824862,-
924,CD7,-,chr17,77866035,77868769,-
6398,SECTM1,-,chr17,77872189,77884930,-
400629,FLJ35767,-,chr17,77910409,77914909,-
2837,UTS2R,-,chr17,77925490,77926659,-
79701,FLJ22222,-,chr17,77943389,77969751,-
284004,HEXDC,-,chr17,77969860,77993805,-
79415,C17orf62,-,chr17,77993808,78001941,-
26502,NARF,-,chr17,78009359,78039432,-
728829,LOC728829,-,chr17,78047271,78048384,-
3607,FOXK2,-,chr17,78070883,78153743,-
728677,LOC728677,-,chr17,78126142,78128327,-
56270,WDR45L,-,chr17,78165741,78199566,-
10966,RAB40B,-,chr17,78208238,78249802,-
728694,LOC728694,-,chr17,78227031,78227653,-
79672,FN3KRP,-,chr17,78267895,78279149,-
64122,FN3K,-,chr17,78286797,78302362,-
6904,TBCD,-,chr17,78303227,78494351,-
79755,ZNF750,-,chr17,78380600,78391188,-
146712,B3GNTL1,-,chr17,78494956,78602975,-
644193,LOC644193,-,chr17,78606147,78608217,-
284207,METRNL,-,chr17,78630856,78646012,-
403340,MGC70870,-,chr17|NT_113930.1,116958,119101,-
85282,KRTAP4-14,-,chr17|NT_113931.1,10022,11201,-
83898,KRTAP4-8,-,chr17|NT_113931.1,30360,31493,-
85287,KRTAP4-7,-,chr17|NT_113931.1,43319,44467,-
85343,KRTAP2P1,-,chr17|NT_113931.1,56286,56686,-
644350,LOC644350,-,chr17|NT_113931.1,62725,63518,-
728934,LOC728934,-,chr17|NT_113931.1,68520,69394,-
85296,KRTAP2-2,-,chr17|NT_113931.1,73359,74241,-
728943,LOC728943,-,chr17|NT_113931.1,80276,82198,-
728946,LOC728946,-,chr17|NT_113931.1,87278,88180,-
728951,LOC728951,-,chr17|NT_113931.1,93882,94853,-
728952,LOC728952,-,chr17|NT_113931.1,98659,99024,-
728956,LOC728956,-,chr17|NT_113931.1,101509,102711,-
728760,LOC728760,-,chr17|NT_113931.1,144464,151021,-
728765,LOC728765,-,chr17|NT_113931.1,161845,170344,-
727732,LOC727732,-,chr17|NT_113932.1,1,20185,-
728772,LOC728772,-,chr17|NT_113932.1,20372,28540,-
6066,RNU2,-,chr17|NT_113932.1,31725,31911,-
728965,LOC728965,-,chr17|NT_113932.1,54190,95257,-
8447,DOC2B,-,chr17|NT_113933.1,9611,51528,-
653486,LOC653486,-,chr17|NT_113933.1,58946,60469,-
728790,LOC728790,-,chr17|NT_113933.1,117055,124828,-
646301,LOC646301,-,chr17|NT_113933.1,127833,130491,-
728797,LOC728797,-,chr17|NT_113933.1,130548,132503,-
388574,FLJ43681,-,chr17|NT_113934.1,8174,22206,-
388438,LOC388438,-,chr17|NT_113934.1,61545,64670,-
729000,LOC729000,-,chr17|NT_113934.1,68723,78394,-
653380,LOC653380,-,chr17|NT_113935.1,15659,26792,-
653382,LOC653382,-,chr17|NT_113935.1,36185,44124,-
653498,LOC653498,-,chr17|NT_113935.1,47015,125031,-
728824,LOC728824,-,chr17|NT_113935.1,125162,128569,-
729034,LOC729034,-,chr17|NT_113935.1,127352,184540,-
728830,LOC728830,-,chr17|NT_113936.1,12372,14280,-
728835,LOC728835,-,chr17|NT_113936.1,28316,30368,-
643947,TBC1D3I,-,chr17|NT_113936.1,80812,152829,-
653506,LOC653506,-,chr17|NT_113937.1,4905,7585,-
729074,LOC729074,-,chr17|NT_113939.1,240,23212,-
728850,LOC728850,-,chr17|NT_113939.1,12544,14468,-
728860,LOC728860,-,chr17|NT_113939.1,97163,131073,-
644730,LOC644730,-,chr17|NT_113942.1,2239,2812,-
644767,FLJ44838,-,chr17|NT_113943.1,43956,49839,-
653520,LOC653520,-,chr17|NT_113944.1,131,3576,-
388444,LOC388444,-,chr17|NT_113944.1,35292,40814,-
728891,LOC728891,-,chr17|NT_113944.1,45162,49636,-
729125,LOC729125,-,chr17|NT_113944.1,49910,50287,-
728889,LOC728889,-,chr17|NT_113944.1,53657,54706,-
2642,GCGR,-,chr17|NT_113944.1,57599,67518,-
348262,LOC348262,-,chr17|NT_113944.1,75788,80066,-
728901,LOC728901,-,chr17|NT_113944.1,87754,89304,-
728900,LOC728900,-,chr17|NT_113944.1,97473,115078,-
728908,LOC728908,-,chr17|NT_113944.1,122163,124391,-
644811,LOC644811,-,chr17|NT_113944.1,142362,147369,-
728919,LOC728919,-,chr17|NT_113944.1,146262,155076,-
653419,LOC653419,-,chr17|NT_113944.1,155550,157501,-
653414,LOC653414,-,chr17|NT_113944.1,157497,166093,-
644124,LOC644124,-,chr17|NT_113944.1,166584,172834,-
644132,LOC644132,-,chr17|NT_113944.1,172939,178239,-
729140,LOC729140,-,chr17|NT_113944.1,181867,182178,-
260334,LOC260334,-,chr18,37390,39557,-
3585,IL9RP4,-,chr18,69929,77045,-
727758,LOC727758,-,chr18,106621,111249,-
9097,USP14,-,chr18,148483,203739,-
9984,THOC1,-,chr18,204522,258022,-
81035,COLEC12,-,chr18,309356,490685,-
729136,LOC729136,-,chr18,497142,505413,-
1068,CETN1,-,chr18,570367,571524,-
27098,CLUL1,-,chr18,586998,640298,-
494514,C18orf56,-,chr18,639620,648340,-
7298,TYMS,-,chr18,647651,663492,-
55556,ENOSF1,-,chr18,663914,702642,-
7525,YES1,-,chr18,711592,802327,-
645045,LOC645045,-,chr18,801600,802696,-
645053,LOC645053,-,chr18,822103,822473,-
441806,LOC441806,-,chr18,838421,846982,-
116,ADCYAP1,-,chr18,895387,901054,-
56651,C18orf2,-,chr18,1244390,1349440,-
64863,METTL4,-,chr18,2527529,2561470,-
10403,KNTC2,-,chr18,2561605,2606629,-
645158,LOC645158,-,chr18,2642174,2646406,-
23347,SMCHD1,-,chr18,2646739,2795019,-
84034,EMILIN2,-,chr18,2837028,2904090,-
9663,LPIN2,-,chr18,2906992,3001945,-
727896,LOC727896,-,chr18,2935158,2936534,-
8736,MYOM1,-,chr18,3056805,3210106,-
727918,LOC727918,-,chr18,3237496,3239923,-
10627,MRCL3,-,chr18,3237528,3246234,-
103910,MRLC2,-,chr18,3252135,3268179,-
204777,IGLJCOR18,-,chr18,3384883,3385314,-
7050,TGIF,-,chr18,3402072,3448409,-
9229,DLGAP1,-,chr18,3488837,3870135,-
649446,FLJ35776,-,chr18,3584112,3588350,-
645256,LOC645256,-,chr18,3967637,3968615,-
388458,LOC388458,-,chr18,3976480,4445674,-
284215,LOC284215,-,chr18,4254313,4283679,-
5486,PPIAP14,-,chr18,4992511,4993328,-
642597,LOC642597,-,chr18,5135284,5187507,-
339290,LOC339290,-,chr18,5222904,5229936,-
7541,ZFP161,-,chr18,5279379,5283313,-
23136,EPB41L3,-,chr18,5382388,5533986,-
388459,TTMA,-,chr18,5619966,5620855,-
645355,LOC645355,-,chr18,5740577,5783968,-
645369,TTMA,-,chr18,5879080,5882103,-
729309,LOC729309,-,chr18,5885038,5888221,-
91133,L3MBTL4,-,chr18,6019386,6404901,-
645387,LOC645387,-,chr18,6452070,6453028,-
79822,ARHGAP28,-,chr18,6824484,6905715,-
400643,FLJ38028,-,chr18,6916975,6918969,-
284217,LAMA1,-,chr18,6931885,7107813,-
645423,LOC645423,-,chr18,7124929,7125851,-
339291,LRRC30,-,chr18,7221137,7222042,-
5797,PTPRM,-,chr18,7557817,8396854,-
729391,LOC729391,-,chr18,8403887,8404393,-
390829,LOC390829,-,chr18,8503179,8503763,-
201475,RAB12,-,chr18,8599435,8604502,-
23255,KIAA0802,-,chr18,8707369,8822074,-
645573,LOC645573,-,chr18,9010072,9010765,-
4729,NDUFV2,-,chr18,9092725,9124336,-
23253,ANKRD12,-,chr18,9126801,9273757,-
729437,LOC729437,-,chr18,9324836,9325324,-
57045,TWSG1,-,chr18,9324851,9392418,-
10928,RALBP1,-,chr18,9465530,9528106,-
9989,PPP4R1,-,chr18,9523146,9604567,-
125242,LOC125242,-,chr18,9668240,9668596,-
11031,RAB31,-,chr18,9698265,9852548,-
84203,TXNDC2,-,chr18,9875802,9878156,-
9218,VAPA,-,chr18,9903955,9950018,-
147495,APCDD1,-,chr18,10444625,10478694,-
8774,NAPG,-,chr18,10516031,10540372,-
645847,LOC645847,-,chr18,10579136,10579450,-
645859,LOC645859,-,chr18,10613869,10614303,-
390831,LOC390831,-,chr18,10626667,10627404,-
63895,FAM38B,-,chr18,10660850,10687814,-
284222,C18orf58,-,chr18,10784068,10880690,-
645932,LOC645932,-,chr18,11138668,11139838,-
729589,LOC729589,-,chr18,11480109,11496982,-
646000,AMAC1L1,-,chr18,11599474,11600674,-
729602,LOC729602,-,chr18,11607218,11629460,-
646004,LOC646004,-,chr18,11634242,11634826,-
2774,GNAL,-,chr18,11679263,11871922,-
57132,CHMP1B,-,chr18,11841426,11842697,-
65258,MPPE1,-,chr18,11873470,11898641,-
3613,IMPA2,-,chr18,11971455,12020876,-
284226,LOC284226,-,chr18,12046669,12055401,-
646044,LOC646044,-,chr18,12056728,12058549,-
728211,LOC728211,-,chr18,12065074,12066653,-
646053,LOC646053,-,chr18,12081667,12083668,-
342850,DKFZp779B1634,-,chr18,12084017,12117938,-
646065,LOC646065,-,chr18,12182196,12182933,-
650951,LOC650951,-,chr18,12236586,12237060,-
1149,CIDEA,-,chr18,12244370,12267592,-
84617,TUBB6,-,chr18,12298257,12316568,-
10939,AFG3L2,-,chr18,12319108,12367194,-
10650,C18orf43,-,chr18,12397928,12422234,-
56907,SPIRE1,-,chr18,12436511,12647912,-
79959,CEP76,-,chr18,12662631,12692703,-
56984,TNFSF5IP1,-,chr18,12693064,12715739,-
5771,PTPN2,-,chr18,12775480,12874334,-
646171,LOC646171,-,chr18,12902460,12903908,-
81929,SEH1L,-,chr18,12937983,12977535,-
55125,CEP192,-,chr18,12998499,13115052,-
646203,LOC646203,-,chr18,13129773,13130488,-
646220,LOC646220,-,chr18,13207621,13212590,-
753,C18orf1,-,chr18,13208795,13642753,-
729713,LOC729713,-,chr18,13251760,13253268,-
125228,C18orf19,-,chr18,13655745,13716559,-
8731,RNMT,-,chr18,13716704,13754554,-
4161,MC5R,-,chr18,13815765,13816742,-
4158,MC2R,-,chr18,13872043,13905535,-
284230,LOC284230,-,chr18,13909560,13909958,-
162655,ZNF519,-,chr18,14094724,14122429,-
646314,LOC646314,-,chr18,14132053,14140085,-
646322,LOC646322,-,chr18,14142926,14148225,-
440482,MGC26718,-,chr18,14169096,14175390,-
646340,LOC646340,-,chr18,14232326,14245543,-
729774,LOC729774,-,chr18,14351261,14356928,-
646359,LOC646359,-,chr18,14367249,14368762,-
390834,LOC390834,-,chr18,14381406,14384015,-
646373,LOC646373,-,chr18,14440215,14447579,-
729804,LOC729804,-,chr18,14464458,14464778,-
653735,LOC653735,-,chr18,14464804,14465169,-
440224,LOC440224,-,chr18,14466863,14488705,-
391265,LOC391265,-,chr18,14475863,14475988,-
388468,DKFZp686J0529,-,chr18,14501744,14533599,-
79306,OR4K7P,-,chr18,14560843,14561715,-
390836,OR4K8P,-,chr18,14603209,14604180,-
646442,LOC646442,-,chr18,14619998,14620771,-
646448,LOC646448,-,chr18,14620988,14621644,-
646449,LOC646449,-,chr18,14621847,14622350,-
646462,LOC646462,-,chr18,14670405,14670719,-
374860,ANKRD30B,-,chr18,14738334,14807088,-
441811,LOC441811,-,chr18,14937017,14989953,-
284269,LOC284269,-,chr18,14994040,14996438,-
729863,LOC729863,-,chr18,15242450,15264001,-
644669,LOC644669,-,chr18,15297645,15320281,-
6093,ROCK1,-,chr18,16787533,16944869,-
440487,LOC440487,-,chr18,16953138,16953660,-
729881,LOC729881,-,chr18,17075964,17076739,-
80000,KIAA1772,-,chr18,17076201,17342674,-
114799,ESCO1,-,chr18,17363260,17434627,-
6632,SNRPD1,-,chr18,17446258,17464206,-
171586,ABHD3,-,chr18,17484856,17538724,-
729888,LOC729888,-,chr18,17564866,17575451,-
57534,MIB1,-,chr18,17575543,17704912,-
406922,MIRN133A1,-,chr18,17659656,17659743,-
406905,MIRN1-2,-,chr18,17662962,17663046,-
728473,LOC728473,-,chr18,18000864,18002404,-
729899,LOC729899,-,chr18,18002751,18003788,-
2627,GATA6,-,chr18,18003414,18036225,-
64693,CTAGE1,-,chr18,18247562,18251876,-
646583,LOC646583,-,chr18,18420354,18421188,-
646595,LOC646595,-,chr18,18734444,18734956,-
5932,RBBP8,-,chr18,18767293,18860447,-
91768,CABLES1,-,chr18,18989787,19092615,-
85019,C18orf45,-,chr18,19129979,19271923,-
8780,RIOK3,-,chr18,19287254,19317031,-
29919,C18orf8,-,chr18,19337460,19365744,-
4864,NPC1,-,chr18,19365461,19420426,-
147463,ANKRD29,-,chr18,19433975,19496849,-
3909,LAMA3,-,chr18,19523560,19789028,-
728538,LOC728538,-,chr18,19543774,19544249,-
125488,C18orf17,-,chr18,19826735,19966989,-
26256,CABYR,-,chr18,19972953,19995562,-
114876,OSBPL1A,-,chr18,19996007,20231788,-
55364,IMPACT,-,chr18,20260680,20287490,-
59340,HRH4,-,chr18,20294591,20313919,-
729943,LOC729943,-,chr18,20341044,20341412,-
646629,LOC646629,-,chr18,20342341,20342841,-
390843,LOC390843,-,chr18,20356232,20375176,-
729950,LOC729950,-,chr18,20492438,20494887,-
387612,RAC1P1,-,chr18,20519441,20520328,-
147468,LOC147468,-,chr18,20850396,20851166,-
25925,ZNF521,-,chr18,20895889,21186114,-
6760,SS18,-,chr18,21850215,21924609,-
143471,PSMA8,-,chr18,21967814,22027317,-
573971,LOC573971,-,chr18,22001825,22005321,-
6875,TAF4B,-,chr18,22039206,22225644,-
728592,LOC728592,-,chr18,22088535,22090432,-
284252,KCTD1,-,chr18,22288872,22474306,-
728599,LOC728599,-,chr18,22433272,22435311,-
728606,LOC728606,-,chr18,22523356,22537600,-
440489,LOC440489,-,chr18,22665131,22666462,-
361,AQP4,-,chr18,22686005,22699714,-
147429,C18orf16,-,chr18,22699270,22769908,-
83539,CHST9,-,chr18,22749593,23019177,-
400645,FLJ45994,-,chr18,23170341,23429126,-
1000,CDH2,-,chr18,23784933,24011189,-
390844,LOC390844,-,chr18,24485693,24487175,-
440490,LOC440490,-,chr18,25090777,25090965,-
1825,DSC3,-,chr18,26825029,26876687,-
1824,DSC2,-,chr18,26900004,26936375,-
1823,DSC1,-,chr18,26963197,26996817,-
1828,DSG1,-,chr18,27152050,27190457,-
147409,DSG4,-,chr18,27210738,27247877,-
1830,DSG3,-,chr18,27281756,27310474,-
1829,DSG2,-,chr18,27332203,27380855,-
7276,TTR,-,chr18,27425838,27432781,-
9331,B4GALT6,-,chr18,27457131,27518626,-
646778,LOC646778,-,chr18,27519047,27521273,-
390846,LOC390846,-,chr18,27559972,27560358,-
147407,MCART2,-,chr18,27593657,27594697,-
22878,KIAA1012,-,chr18,27663901,27777067,-
342705,LOC342705,-,chr18,27796139,27797582,-
646792,LOC646792,-,chr18,27800794,27801672,-
54941,RNF125,-,chr18,27852443,27903180,-
390848,LOC390848,-,chr18,27909821,27910233,-
440491,LOC440491,-,chr18,27925245,27926461,-
51444,RNF138,-,chr18,27925835,27965522,-
4225,MEP1B,-,chr18,28023986,28054365,-
64762,FAM59A,-,chr18,28101461,28304445,-
388275,HNRPA1L3,-,chr18,28245469,28247198,-
441818,LOC441818,-,chr18,28346507,28348011,-
57565,KLHL14,-,chr18,28506632,28606972,-
374864,C18orf34,-,chr18,28771587,29274683,-
80816,KIAA1713,-,chr18,29412569,29581397,-
8715,NOL4,-,chr18,29686404,30057519,-
730045,LOC730045,-,chr18,30057993,30059054,-
1837,DTNA,-,chr18,30327279,30725364,-
646842,LOC646842,-,chr18,30407930,30446075,-
10982,MAPRE2,-,chr18,30875389,30975813,-
84307,ZNF397,-,chr18,31075017,31092357,-
10778,ZNF271,-,chr18,31124298,31142072,-
7572,ZNF24,-,chr18,31169957,31178405,-
252884,ZNF396,-,chr18,31200659,31211299,-
730068,LOC730068,-,chr18,31210812,31211489,-
125476,C18orf37,-,chr18,31302295,31331953,-
730071,LOC730071,-,chr18,31415023,31415391,-
2589,GALNT1,-,chr18,31488594,31545792,-
648532,LOC648532,-,chr18,31675721,31676580,-
406963,MIRN187,-,chr18,31738778,31738886,-
83608,C18orf21,-,chr18,31806586,31813239,-
55197,P15RS,-,chr18,31823789,31901371,-
25800,SLC39A6,-,chr18,31943197,31963203,-
55250,STATIP1,-,chr18,31963885,32008605,-
55034,MOCOS,-,chr18,32021480,32102682,-
26841,RNU4P3,-,chr18,32098750,32098828,-
80206,FHOD3,-,chr18,32131700,32614016,-
25941,C18orf10,-,chr18,32630032,32663156,-
57536,KIAA1328,-,chr18,32663078,33059286,-
56853,BRUNOL4,-,chr18,33077828,33399941,-
388474,LOC388474,-,chr18,35168743,35179066,-
641516,KC6,-,chr18,37314233,37354559,-
4870,NPM1P1,-,chr18,37622869,37623358,-
5289,PIK3C3,-,chr18,37789197,37915446,-
6014,RIT2,-,chr18,38577190,38949655,-
6860,SYT4,-,chr18,39101855,39111342,-
342732,LOC342732,-,chr18,40154760,40160379,-
26040,SETBP1,-,chr18,40535467,40898771,-
8170,SLC14A2,-,chr18,41448764,41517070,-
6563,SLC14A1,-,chr18,41558155,41585297,-
284266,CD33L3,-,chr18,41659543,41676519,-
57724,KIAA1632,-,chr18,41681572,41801303,-
9050,PSTPIP2,-,chr18,41817500,41906221,-
498,ATP5A1,-,chr18,41918108,41938197,-
115106,CCDC5,-,chr18,41938323,41962297,-
147339,C18orf25,-,chr18,42008021,42100947,-
494470,RNF165,-,chr18,42168185,42294781,-
125336,LOXHD1,-,chr18,42343528,42435624,-
647011,LOC647011,-,chr18,42436990,42490994,-
29906,ST8SIA5,-,chr18,42513079,42591037,-
9063,PIAS2,-,chr18,42646058,42751464,-
83473,KATNAL2,-,chr18,42780785,42881661,-
653420,LOC653420,-,chr18,42796729,42798605,-
728929,LOC728929,-,chr18,42802656,42804532,-
162699,TCEB3C,-,chr18,42808571,42810447,-
51224,TCEB3B,-,chr18,42812941,42815986,-
84064,HDHD2,-,chr18,42887779,42930869,-
51124,IER3IP1,-,chr18,42935411,42956712,-
652991,FUSSEL18,-,chr18,43011492,43029552,-
647025,LOC647025,-,chr18,43182177,43182599,-
400650,TPMTP1,-,chr18,43410481,43411221,-
4087,SMAD2,-,chr18,43618435,43711221,-
201501,ZBTB7C,-,chr18,43807731,43821492,-
647055,LOC647055,-,chr18,44258930,44259597,-
9811,KIAA0427,-,chr18,44319425,44643582,-
4092,SMAD7,-,chr18,44700221,44731079,-
730146,LOC730146,-,chr18,44756382,44756774,-
54808,DYM,-,chr18,44824170,45241077,-
497661,LOC497661,-,chr18,45262034,45267562,-
6139,RPL17,-,chr18,45268852,45272904,-
619491,U58,-,chr18,45269612,45269676,-
26791,SNORD58A,-,chr18,45271651,45271715,-
647073,LOC647073,-,chr18,45272397,45301980,-
9388,LIPG,-,chr18,45342425,45373276,-
10449,ACAA2,-,chr18,45563873,45593900,-
677769,SCARNA17,-,chr18,45594391,45594811,-
4645,MYO5B,-,chr18,45603099,45975382,-
220136,CCDC11,-,chr18,46007561,46046863,-
4152,MBD1,-,chr18,46049214,46061844,-
30827,CXXC1,-,chr18,46062717,46068186,-
220134,C18orf24,-,chr18,46155390,46174536,-
647094,LOC647094,-,chr18,46238255,46239163,-
5596,MAPK4,-,chr18,46340482,46512194,-
83876,MRO,-,chr18,46578572,46600366,-
4200,ME2,-,chr18,46659433,46728258,-
55520,ELAC1,-,chr18,46748385,46768488,-
4089,SMAD4,-,chr18,46810611,46860145,-
51320,RKHD2,-,chr18,46954918,46977380,-
729051,LOC729051,-,chr18,47172410,47246109,-
1630,DCC,-,chr18,48121156,49311286,-
390856,LOC390856,-,chr18,49385597,49386001,-
8932,MBD2,-,chr18,49934573,50005156,-
677819,SNORA37,-,chr18,50002652,50002780,-
11201,POLI,-,chr18,50049923,50075092,-
147323,STARD6,-,chr18,50105060,50134941,-
162681,C18orf54,-,chr18,50139169,50162386,-
284254,C18orf26,-,chr18,50409388,50417722,-
390857,LOC390857,-,chr18,50562977,50563815,-
5874,RAB27B,-,chr18,50646838,50708210,-
80323,CCDC68,-,chr18,50719791,50777635,-
387615,MAP1LC3P,-,chr18,50772642,50773266,-
6925,TCF4,-,chr18,51045967,51406440,-
642484,FLJ45743,-,chr18,51821842,52009491,-
727961,LOC727961,-,chr18,51906640,51914543,-
9352,TXNL1,-,chr18,52421051,52456874,-
23335,WDR7,-,chr18,52469614,52848034,-
284257,FAM44C,-,chr18,52965279,52968637,-
51046,ST8SIA3,-,chr18,53169042,53178833,-
9480,ONECUT2,-,chr18,53253915,53295062,-
2235,FECH,-,chr18,53366535,53404988,-
4677,NARS,-,chr18,53418889,53451996,-
5205,ATP8B1,-,chr18,53466583,53550037,-
342776,MRPS17P7,-,chr18,53582026,53582418,-
727943,LOC727943,-,chr18,53619971,53621394,-
284288,LOC284288,-,chr18,53656706,53657269,-
23327,NEDD4L,-,chr18,53862778,54216369,-
406906,MIRN122A,-,chr18,54269285,54269369,-
115701,ALPK2,-,chr18,54299459,54398381,-
10892,MALT1,-,chr18,54489598,54568350,-
55205,ZNF532,-,chr18,54681041,54804689,-
390858,LOC390858,-,chr18,54814946,54887519,-
90701,SEC11L3,-,chr18,54958105,54977044,-
2922,GRP,-,chr18,55038380,55048983,-
30062,RAX,-,chr18,55086732,55091605,-
339302,CPLX4,-,chr18,55113634,55136861,-
3998,LMAN1,-,chr18,55148088,55177463,-
147372,CCBE1,-,chr18,55252124,55515570,-
2750,GLUDP4,-,chr18,55596730,55598818,-
390860,LOC390860,-,chr18,55642237,55643476,-
5366,PMAIP1,-,chr18,55718217,55722517,-
642996,LOC642996,-,chr18,55770448,55789613,-
388478,SDCCAG3L,-,chr18,55828198,55829286,-
728115,LOC728115,-,chr18,55834919,55835860,-
400652,LOC400652,-,chr18,55967762,55968647,-
342784,LOC342784,-,chr18,56014767,56016404,-
4160,MC4R,-,chr18,56189564,56190562,-
359797,MRPS5P4,-,chr18,56338047,56338384,-
643064,LOC643064,-,chr18,56428981,56464308,-
220147,LOC220147,-,chr18,56481252,56482709,-
728111,LOC728111,-,chr18,56612821,56613117,-
28316,CDH20,-,chr18,57308755,57373345,-
220441,RNF152,-,chr18,57633284,57711284,-
23556,PIGN,-,chr18,57862437,58005206,-
57614,KIAA1468,-,chr18,58039437,58124185,-
8792,TNFRSF11A,-,chr18,58143528,58204484,-
390861,LOC390861,-,chr18,58260222,58261342,-
728164,LOC728164,-,chr18,58324211,58341180,-
54877,ZCCHC2,-,chr18,58357894,58396798,-
23239,PHLPP,-,chr18,58533714,58798646,-
596,BCL2,-,chr18,58941559,59137593,-
2531,FVT1,-,chr18,59148813,59185438,-
9525,VPS4B,-,chr18,59207403,59240732,-
5268,SERPINB5,-,chr18,59295199,59323297,-
728205,LOC728205,-,chr18,59314863,59315613,-
89777,SERPINB12,-,chr18,59374373,59385224,-
5275,SERPINB13,-,chr18,59405580,59417413,-
6318,SERPINB4,-,chr18,59455482,59462470,-
6317,SERPINB3,-,chr18,59473411,59480094,-
89778,SERPINB11,-,chr18,59528408,59541613,-
8710,SERPINB7,-,chr18,59571257,59623584,-
5055,SERPINB2,-,chr18,59705922,59722100,-
5273,SERPINB10,-,chr18,59733725,59753456,-
284293,LOC284293,-,chr18,59767574,59779093,-
5271,SERPINB8,-,chr18,59788243,59807588,-
221241,C18orf20,-,chr18,59898223,59967244,-
1005,CDH7,-,chr18,61568468,61699155,-
28513,CDH19,-,chr18,62322301,62422196,-
92126,C18orf4,-,chr18,63324799,63334947,-
653322,LOC653322,-,chr18,64096002,64097752,-
643582,LOC643582,-,chr18,64274167,64274993,-
54495,TXNDC10,-,chr18,64491905,64533333,-
79839,CCDC102B,-,chr18,64655575,64873406,-
220164,DOK6,-,chr18,65219271,65660373,-
10666,CD226,-,chr18,65681172,65775139,-
25914,RTTN,-,chr18,65822020,66023944,-
9306,SOCS6,-,chr18,66107243,66145329,-
342808,RPS2P6,-,chr18,66248383,66249362,-
220158,GTSCR1,-,chr18,66448776,66477444,-
728354,LOC728354,-,chr18,68176338,68176577,-
147381,CBLN2,-,chr18,68354895,68362542,-
81832,NETO1,-,chr18,68565767,68685790,-
201456,FBXO15,-,chr18,69891585,69965929,-
29090,C18orf55,-,chr18,69966825,69977068,-
1528,CYB5A,-,chr18,70071507,70110201,-
644041,DKFZP781G0119,-,chr18,70134026,70177403,-
140623,FAUP1,-,chr18,70208099,70208512,-
125704,C18orf51,-,chr18,70253943,70275494,-
55748,CNDP2,-,chr18,70314577,70339336,-
84735,CNDP1,-,chr18,70352672,70403241,-
400657,LOC400657,-,chr18,70411054,70416040,-
55628,ZNF407,-,chr18,70474282,70762386,-
284273,ZADH2,-,chr18,71039464,71050105,-
10194,TSHZ1,-,chr18,71051719,71130889,-
284274,LOC284274,-,chr18,71250815,71268577,-
728662,LOC728662,-,chr18,71849050,71856806,-
9658,ZNF516,-,chr18,72198625,72296128,-
400658,FLJ44313,-,chr18,72336465,72339033,-
400661,FLJ44881,-,chr18,72530974,72534580,-
7776,ZNF236,-,chr18,72665104,72811671,-
4155,MBP,-,chr18,72819777,72973762,-
2587,GALR1,-,chr18,73090721,73111081,-
728864,LOC728864,-,chr18,73213911,73214552,-
649290,LOC649290,-,chr18,74537044,74537649,-
729180,LOC729180,-,chr18,74727271,74736155,-
645321,LOC645321,-,chr18,74834241,74841101,-
27164,SALL3,-,chr18,74841263,74859182,-
374868,ATP9B,-,chr18,74930385,75239271,-
727759,LOC727759,-,chr18,75005740,75007906,-
727779,LOC727779,-,chr18,75213947,75214455,-
653069,LOC653069,-,chr18,75227967,75228589,-
4772,NFATC1,-,chr18,75256760,75390311,-
