locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
668541,LOC668541,-,chr12,18371129,18372838,-
673160,LOC673160,-,chr12,18394561,18413667,-
236366,5730507C01Rik,-,chr12,18521352,18542057,-
668553,EG668553,-,chr12,18676650,18690820,-
668558,LOC668558,-,chr12,18690875,18782986,-
100042641,LOC100042641,-,chr12,18859727,18876660,-
668568,LOC668568,-,chr12,18911782,18917211,-
668570,LOC668570,-,chr12,18997338,19002957,-
668413,EG668413,-,chr12,19102175,19105074,-
671401,LOC671401,-,chr12,19223939,19226746,-
546524,EG546524,-,chr12,19294417,19297032,-
668584,EG668584,-,chr12,19318246,19340470,-
544848,EG544848,-,chr12,19393911,19437386,-
627871,EG627871,-,chr12,19496163,19498145,-
100042698,LOC100042698,-,chr12,19531848,19537163,-
629055,LOC629055,-,chr12,19559608,19568921,-
668588,EG668588,-,chr12,19612752,19663992,-
100042706,LOC100042706,-,chr12,19710149,19748089,-
668594,EG668594,-,chr12,19830747,19836226,-
668600,EG668600,-,chr12,19991897,20014250,-
100042727,LOC100042727,-,chr12,20074776,20098214,-
673301,LOC673301,-,chr12,20117019,20123308,-
668605,EG668605,-,chr12,20144749,20150672,-
668614,LOC668614,-,chr12,20280894,20283883,-
100042751,LOC100042751,-,chr12,20317815,20421765,-
100043371,LOC100043371,-,chr12,20421500,20465075,-
668455,EG668455,-,chr12,20423543,20424526,-
100042755,LOC100042755,-,chr12,20464706,20556580,-
100043377,LOC100043377,-,chr12,20620889,20676538,-
625810,LOC625810,-,chr12,20804209,20809780,-
69513,1700030C10Rik,-,chr12,20810242,20821640,-
382686,3110053B16Rik,-,chr12,20879956,20882932,-
668698,LOC668698,-,chr12,20931002,20998905,-
546752,LOC546752,-,chr12,21048820,21055389,-
629257,EG629257,-,chr12,21109861,21109980,-
211914,Ddef2,-,chr12,21117617,21276032,-
16413,Itgb1bp1,-,chr12,21275667,21292098,-
54451,Cpsf3,-,chr12,21292287,21320695,-
67732,Iah1,-,chr12,21322253,21329468,-
11491,Adam17,-,chr12,21329370,21379452,-
22630,Ywhaq,-,chr12,21396190,21423297,-
100043407,LOC100043407,-,chr12,21423760,21424722,-
100042796,LOC100042796,-,chr12,21630622,21636311,-
628850,6030426L16Rik,-,chr12,21785605,21840423,-
434693,LOC434693,-,chr12,21831738,21844858,-
668645,EG668645,-,chr12,22010172,22014276,-
668646,EG668646,-,chr12,22146995,22152488,-
100043416,LOC100043416,-,chr12,22171708,22212595,-
668650,LOC668650,-,chr12,22259124,22264643,-
668496,EG668496,-,chr12,22311308,22319513,-
668653,LOC668653,-,chr12,22376630,22382205,-
432637,EG432637,-,chr12,22470042,22510932,-
668656,LOC668656,-,chr12,22557448,22562929,-
629133,EG629133,-,chr12,22685582,22726199,-
668660,EG668660,-,chr12,22745414,22750941,-
668662,EG668662,-,chr12,22811251,22888999,-
668664,LOC668664,-,chr12,22907300,22910165,-
69732,2410018L13Rik,-,chr12,22990656,23046941,-
77114,LOC77114,-,chr12,23094486,23171230,-
668669,EG668669,-,chr12,23255248,23303683,-
668670,EG668670,-,chr12,23329538,23333387,-
668680,LOC668680,-,chr12,23445864,23448766,-
100042895,LOC100042895,-,chr12,23585932,23591368,-
100043435,LOC100043435,-,chr12,23674816,23680472,-
628081,EG628081,-,chr12,23833018,23838674,-
100042903,LOC100042903,-,chr12,23922122,23927558,-
100043440,LOC100043440,-,chr12,24046943,24052462,-
668518,EG668518,-,chr12,24099131,24107113,-
100043445,LOC100043445,-,chr12,24164219,24169795,-
668697,LOC668697,-,chr12,24253389,24258822,-
100042923,LOC100042923,-,chr12,24302744,24319340,-
677338,LOC677338,-,chr12,24396453,24399346,-
668701,EG668701,-,chr12,24417620,24434250,-
668471,LOC668471,-,chr12,24483214,24485790,-
668703,LOC668703,-,chr12,24581261,24584165,-
546534,LOC546534,-,chr12,24698244,24702104,-
66808,9030624G23Rik,-,chr12,24728067,24782111,-
668710,EG668710,-,chr12,24860483,24937337,-
100042945,LOC100042945,-,chr12,24987671,25001415,-
668711,EG668711,-,chr12,25048000,25049886,-
668714,EG668714,-,chr12,25066464,25068255,-
629364,LOC629364,-,chr12,25177125,25178558,-
21340,Taf1b,-,chr12,25183497,25243229,-
195733,Grhl1,-,chr12,25265584,25302253,-
629383,EG629383,-,chr12,25322825,25333659,-
194655,Klf11,-,chr12,25336139,25347540,-
12879,Cys1,-,chr12,25350703,25366660,-
20135,Rrm2,-,chr12,25393148,25398972,-
668719,LOC668719,-,chr12,25448108,25515807,-
67216,Mboat2,-,chr12,25516464,25645166,-
629397,EG629397,-,chr12,25659350,25660419,-
77480,C330002I19Rik,-,chr12,25659797,25744562,-
15902,Id2,-,chr12,25778664,25780933,-
100042973,LOC100042973,-,chr12,26288161,26290411,-
100042974,LOC100042974,-,chr12,26349173,26351671,-
668726,LOC668726,-,chr12,26504627,26538514,-
108089,Rnf144,-,chr12,26991662,27100121,-
58185,Rsad2,-,chr12,27127618,27141296,-
22169,Tyki,-,chr12,27154080,27164702,-
668731,LOC668731,-,chr12,27170767,27171734,-
69437,1700020D12Rik,-,chr12,27256973,27287168,-
20666,Sox11,-,chr12,28020081,28027577,-
100043009,LOC100043009,-,chr12,28281634,28297855,-
669327,LOC669327,-,chr12,28665462,28667100,-
68511,1110015M06Rik,-,chr12,29122660,29233202,-
94041,Allc,-,chr12,29238620,29267348,-
71693,Colec11,-,chr12,29279038,29308155,-
20115,Rps7,-,chr12,29315963,29320790,-
19819,Rnaseh1,-,chr12,29334505,29344456,-
104923,Adi1,-,chr12,29360072,29367040,-
217449,Ttc15,-,chr12,29375880,29435247,-
380752,Tssc1,-,chr12,29436731,29552356,-
76862,4833405L11Rik,-,chr12,29790863,29791715,-
629608,LOC629608,-,chr12,29975903,30002433,-
17933,Myt1l,-,chr12,30213420,30605598,-
100043496,LOC100043496,-,chr12,30218250,30251753,-
69675,Pxdn,-,chr12,30622901,30700724,-
22018,Tpo,-,chr12,30739526,30817474,-
268534,Sntg2,-,chr12,30859859,31058193,-
211986,Tmem18,-,chr12,31269336,31276084,-
100043055,LOC100043055,-,chr12,31548835,31549050,-
11431,Acp1,-,chr12,31578191,31596421,-
24057,Sh3yl1,-,chr12,31596534,31645014,-
629656,LOC629656,-,chr12,31703082,31704764,-
104943,9030611O19Rik,-,chr12,31758833,31764805,-
668781,LOC668781,-,chr12,31784486,31810726,-
100043065,LOC100043065,-,chr12,31818364,31925173,-
100043514,LOC100043514,-,chr12,31919455,31919741,-
629667,EG629667,-,chr12,31925635,31925844,-
100043068,LOC100043068,-,chr12,31943462,31948924,-
16777,Lamb1-1,-,chr12,31950159,32014504,-
13382,Dld,-,chr12,32016429,32036263,-
668786,LOC668786,-,chr12,32103604,32105136,-
13487,Slc26a3,-,chr12,32123166,32158584,-
104836,Cbll1,-,chr12,32171761,32184405,-
23985,Slc26a4,-,chr12,32204684,32244834,-
100043531,LOC100043531,-,chr12,32252416,32269773,-
12033,Bcap29,-,chr12,32280216,32319464,-
71916,Dus4l,-,chr12,32324920,32339691,-
100043081,LOC100043081,-,chr12,32339020,32340103,-
73010,Gpr22,-,chr12,32391732,32398744,-
73389,Hbp1,-,chr12,32611340,32635088,-
19088,Prkar2b,-,chr12,32643344,32746144,-
30955,Pik3cg,-,chr12,32860501,32893335,-
72123,2010109K11Rik,-,chr12,33063652,33067808,-
100043548,LOC100043548,-,chr12,33281577,33285361,-
59027,Pbef1,-,chr12,33505340,33536473,-
100043553,LOC100043553,-,chr12,33581326,33587571,-
74076,4933406C10Rik,-,chr12,33604249,33605985,-
19027,Sypl,-,chr12,33638833,33661769,-
100043109,LOC100043109,-,chr12,33682872,33689993,-
68764,1110049B09Rik,-,chr12,33718661,33777740,-
72174,Atxn7l4,-,chr12,33832645,33936011,-
380753,Atxn7l1,-,chr12,33987416,34053138,-
75040,4930504H06Rik,-,chr12,34079719,34086134,-
28071,Twistnb,-,chr12,34114489,34124245,-
668801,LOC668801,-,chr12,34180932,34182659,-
668806,LOC668806,-,chr12,34529377,34531927,-
114712,Ferd3l,-,chr12,34613290,34614175,-
22160,Twist1,-,chr12,34642536,34644696,-
79221,Hdac9,-,chr12,35056362,35213739,-
70844,4921508M14Rik,-,chr12,35558427,35559525,-
75456,Prps1l1,-,chr12,35669433,35671108,-
217463,Snx13,-,chr12,35731889,35830055,-
751520,Mirn680-3,-,chr12,35879482,35879568,-
11622,Ahr,-,chr12,36182651,36219661,-
100043575,LOC100043575,-,chr12,36356954,36359175,-
629758,LOC629758,-,chr12,36457727,36459891,-
100043579,LOC100043579,-,chr12,36499538,36501702,-
669866,LOC669866,-,chr12,36545326,36545939,-
403205,Agr3,-,chr12,36652280,36676317,-
23795,Agr2,-,chr12,36719512,36730668,-
66109,Tspan13,-,chr12,36741142,36769065,-
432649,EG432649,-,chr12,36816970,36818372,-
66912,Bzw2,-,chr12,36818426,36883331,-
217473,Ankmy2,-,chr12,36883777,36923878,-
71156,1700108M19Rik,-,chr12,36934932,36944789,-
66042,Sostdc1,-,chr12,37040813,37045032,-
75847,4930579E17Rik,-,chr12,37108170,37231452,-
638858,LOC638858,-,chr12,37265944,37266513,-
17286,Meox2,-,chr12,37835133,37906115,-
319660,A530016O06Rik,-,chr12,37968366,38130815,-
100043139,LOC100043139,-,chr12,38559187,38568452,-
217480,Dgkb,-,chr12,38607292,39359997,-
668824,LOC668824,-,chr12,39434088,39435157,-
100043142,LOC100043142,-,chr12,39468285,39480759,-
14009,Etv1,-,chr12,39506897,39594790,-
100043145,LOC100043145,-,chr12,39602209,39666956,-
100043148,LOC100043148,-,chr12,40601430,40602530,-
11861,Arl4a,-,chr12,40759878,40764574,-
100043606,LOC100043606,-,chr12,40764917,40766624,-
20259,Scin,-,chr12,40786356,40860770,-
380755,Gm889,-,chr12,40902973,40925902,-
15982,Ifrd1,-,chr12,40929717,40949751,-
629820,EG629820,-,chr12,40949951,40955773,-
246196,Zfp277,-,chr12,41041633,41172367,-
238130,Dock4,-,chr12,41172640,41573082,-
638487,LOC638487,-,chr12,41610135,41611274,-
100043157,LOC100043157,-,chr12,41750720,41837544,-
100043162,LOC100043162,-,chr12,41842805,41873162,-
16981,Lrrn3,-,chr12,42178255,42212338,-
93757,Immp2l,-,chr12,42729751,43056573,-
638533,EG638533,-,chr12,43097134,43129903,-
100093679,Trnae-cuc,-,chr12,43516062,43516133,-
100039059,LOC100039059,-,chr12,44770276,44780068,-
791391,ENSMUSG00000066507,-,chr12,44913376,44945180,-
100039081,LOC100039081,-,chr12,45149921,45151545,-
664854,LOC664854,-,chr12,45301561,45307488,-
27362,Dnajb9,-,chr12,45306884,45311055,-
100039062,LOC100039062,-,chr12,45322730,45324430,-
67452,Pnpla8,-,chr12,45370141,45414424,-
319504,Nrcam,-,chr12,45429971,45699828,-
620025,EG620025,-,chr12,45718894,45724238,-
217517,Stxbp6,-,chr12,45953473,46175470,-
664952,LOC664952,-,chr12,47579671,47580418,-
664883,Nova1,-,chr12,47795504,47919750,-
100039190,LOC100039190,-,chr12,48300976,48301411,-
664891,EG664891,-,chr12,48910093,48914339,-
217536,Gm1818,-,chr12,49655150,49660962,-
257811,GA_x5J8B7W54VK-284379-285078,-,chr12,50004838,50005537,-
404508,Olfr1399-ps1,-,chr12,50006565,50006977,-
665036,EG665036,-,chr12,50241243,50242253,-
100039366,LOC100039366,-,chr12,50482931,50484633,-
15228,Foxg1,-,chr12,50483994,50487843,-
620583,ENSMUSG00000045946,-,chr12,50494160,50505152,-
100039424,LOC100039424,-,chr12,50512813,50513235,-
665071,LOC665071,-,chr12,50877026,50877792,-
665077,LOC665077,-,chr12,50941744,50942738,-
100039455,LOC100039455,-,chr12,51015209,51015489,-
18760,Prkcm,-,chr12,51442708,51750085,-
100039517,LOC100039517,-,chr12,52187999,52192734,-
636070,LOC636070,-,chr12,52234312,52235977,-
100039525,LOC100039525,-,chr12,52398474,52399007,-
217558,6030408C04Rik,-,chr12,52449344,52474758,-
76983,Scfd1,-,chr12,52478567,52551083,-
620390,LOC620390,-,chr12,52509681,52511975,-
100039578,LOC100039578,-,chr12,52636983,52637219,-
12810,Coch,-,chr12,52694442,52706760,-
94186,Strn3,-,chr12,52710619,52792873,-
11782,Ap4s1,-,chr12,52792024,52839918,-
207304,Hectd1,-,chr12,52844706,52930177,-
544864,EG544864,-,chr12,52929172,52933444,-
100039476,LOC100039476,-,chr12,52930974,52932110,-
320487,Heatr5a,-,chr12,52976860,53072308,-
676784,LOC676784,-,chr12,53077467,53096574,-
328092,6530401N04Rik,-,chr12,53098494,53107488,-
14762,Gpr33,-,chr12,53123990,53129049,-
100039627,LOC100039627,-,chr12,53162104,53180630,-
76826,Nubpl,-,chr12,53198743,53245767,-
11855,Arhgap5,-,chr12,53617064,53668839,-
238161,Akap6,-,chr12,53800370,54252002,-
27386,Npas3,-,chr12,54349664,55170061,-
112407,Egln3,-,chr12,55279969,55304835,-
665239,EG665239,-,chr12,55488720,55492305,-
665251,EG665251,-,chr12,55529020,55529606,-
665256,LOC665256,-,chr12,55530513,55531401,-
621363,LOC621363,-,chr12,55723575,55724252,-
104725,1110002B05Rik,-,chr12,55746361,55757559,-
66266,Eapp,-,chr12,55774454,55796852,-
673582,LOC673582,-,chr12,55802255,55802729,-
100039735,LOC100039735,-,chr12,55812028,55818291,-
100039764,LOC100039764,-,chr12,55832619,55838876,-
72183,Snx6,-,chr12,55847344,55896649,-
12632,Cfl2,-,chr12,55959804,55963864,-
217578,Baz1a,-,chr12,55993976,56095372,-
100039804,LOC100039804,-,chr12,56132086,56140993,-
72658,2700097O09Rik,-,chr12,56146648,56181097,-
665144,LOC665144,-,chr12,56167397,56167904,-
665137,EG665137,-,chr12,56168485,56169305,-
24067,Srp54,-,chr12,56181442,56215140,-
73385,1700047I17Rik,-,chr12,56225515,56243091,-
100039815,LOC100039815,-,chr12,56243064,56255408,-
665155,LOC665155,-,chr12,56256047,56319532,-
100039830,LOC100039830,-,chr12,56318128,56330472,-
59032,Ppp2r3c,-,chr12,56381801,56403987,-
66132,1110008L16Rik,-,chr12,56403610,56483474,-
673593,LOC673593,-,chr12,56404252,56404926,-
665366,LOC665366,-,chr12,56496631,56497253,-
26443,Psma6,-,chr12,56499884,56519438,-
100039871,LOC100039871,-,chr12,56524189,56524445,-
18035,Nfkbia,-,chr12,56590831,56593570,-
79459,Aldoa-ps1,-,chr12,56666542,56667036,-
56856,Insm2,-,chr12,56700460,56701941,-
56784,Garnl1,-,chr12,56703886,56922154,-
52592,Brms1l,-,chr12,56937353,56970722,-
100039915,LOC100039915,-,chr12,56969317,56970723,-
382600,LOC382600,-,chr12,57151520,57156480,-
382601,LOC382601,-,chr12,57163106,57344086,-
217588,Mbip,-,chr12,57429307,57446855,-
621837,EG621837,-,chr12,57474423,57474863,-
104798,E030019B13Rik,-,chr12,57591458,57592403,-
21869,Titf1,-,chr12,57632945,57637895,-
100039993,LOC100039993,-,chr12,57666592,57686596,-
18094,Nkx2-9,-,chr12,57712380,57714271,-
18511,Pax9,-,chr12,57796626,57812217,-
217593,Slc25a21,-,chr12,57813811,58298459,-
328099,AU021838,-,chr12,58331399,58340854,-
100040044,LOC100040044,-,chr12,58619233,58621605,-
15375,Foxa1,-,chr12,58641618,58647108,-
70846,4921506M07Rik,-,chr12,58665102,58723096,-
217600,EG217600,-,chr12,58733513,58734002,-
217601,BC042761,-,chr12,58762140,58763898,-
20605,Sstr1,-,chr12,59312791,59317023,-
66864,Clec14a,-,chr12,59365707,59369875,-
100040183,LOC100040183,-,chr12,60021654,60022266,-
20334,Sec23a,-,chr12,60059371,60113004,-
66603,Sip1,-,chr12,60114378,60129455,-
78232,Trappc6b,-,chr12,60144079,60162448,-
18949,Pnn,-,chr12,60167906,60175004,-
544872,EG544872,-,chr12,60181998,60187431,-
338320,Mia2,-,chr12,60196787,60210117,-
217615,Mgea6,-,chr12,60230781,60291163,-
70611,Fbxo33,-,chr12,60301643,60306676,-
665628,LOC665628,-,chr12,60392951,60393925,-
238199,LOC238199,-,chr12,60417847,60419192,-
665639,LOC665639,-,chr12,60455791,60456596,-
665644,LOC665644,-,chr12,60746480,60747153,-
622488,EG622488,-,chr12,61077717,61104285,-
665665,LOC665665,-,chr12,61627505,61629067,-
606541,Ppia-ps12_475.1,-,chr12,61648544,61649217,-
100040300,LOC100040300,-,chr12,62364830,62365403,-
665677,LOC665677,-,chr12,62454686,62498151,-
446216,Nanog-ps2,-,chr12,62559309,62560030,-
238205,Lrfn5,-,chr12,62625619,62946245,-
665699,LOC665699,-,chr12,62680658,62681226,-
665707,LOC665707,-,chr12,62986666,62991591,-
100040403,LOC100040403,-,chr12,63152553,63166660,-
665713,LOC665713,-,chr12,63262943,63271232,-
622746,LOC622746,-,chr12,63319409,63467298,-
100040438,LOC100040438,-,chr12,63564930,63714706,-
73309,1700047L15Rik,-,chr12,63788785,63789315,-
22111,Tspyl-ps,-,chr12,63803892,63805521,-
665741,EG665741,-,chr12,63983264,63984269,-
382606,EG382606,-,chr12,64173713,64174101,-
435302,LOC435302,-,chr12,65068770,65073285,-
623046,EG623046,-,chr12,65572320,65575885,-
623123,LOC623123,-,chr12,65887180,65888707,-
217645,LOC217645,-,chr12,65917802,65919495,-
217647,LOC217647,-,chr12,65977815,65978615,-
217648,Gm527,-,chr12,66018898,66025578,-
66689,Klhl28,-,chr12,66043427,66066523,-
328108,A430041B07Rik,-,chr12,66066745,66123562,-
328110,Prpf39,-,chr12,66155049,66164373,-
30795,Fkbp3,-,chr12,66163419,66174925,-
104806,Fancm,-,chr12,66176593,66233045,-
217653,C79407,-,chr12,66233721,66273567,-
70948,Wdr20b,-,chr12,66326504,66329441,-
100040700,LOC100040700,-,chr12,67362500,67370985,-
238217,EG238217,-,chr12,67384370,67385381,-
320772,Mdga2,-,chr12,67572169,68322190,-
100040745,LOC100040745,-,chr12,68611074,68612383,-
100040681,LOC100040681,-,chr12,69191392,69192177,-
100040696,LOC100040696,-,chr12,70074860,70088954,-
665967,LOC665967,-,chr12,70223957,70224946,-
665973,LOC665973,-,chr12,70242417,70243053,-
20090,Rps29,-,chr12,70258712,70260057,-
69706,Ppil5,-,chr12,70269801,70279997,-
66483,Rpl36al,-,chr12,70283728,70285027,-
217664,Mgat2,-,chr12,70285200,70287234,-
109065,1110034A24Rik,-,chr12,70290825,70299416,-
414085,9330151L19Rik,-,chr12,70300357,70300855,-
18974,Pole2,-,chr12,70302766,70329177,-
271005,Klhdc1,-,chr12,70342819,70384948,-
69554,Klhdc2,-,chr12,70397755,70411451,-
66244,Sdccag1,-,chr12,70412530,70458153,-
11845,Arf6,-,chr12,70473175,70474770,-
100040856,LOC100040856,-,chr12,70519259,70556476,-
100040862,LOC100040862,-,chr12,70570876,70577282,-
207965,Gm71,-,chr12,70678615,70684015,-
20663,Sos2,-,chr12,70684748,70786888,-
100040879,LOC100040879,-,chr12,70775510,70780027,-
217666,L2hgdh,-,chr12,70791439,70825805,-
68055,Atp5s,-,chr12,70825949,70845645,-
71091,Cdkl1,-,chr12,70847835,70891694,-
751538,Mirn681,-,chr12,70864821,70864930,-
399510,Map4k5,-,chr12,70904744,70994150,-
73991,Spg3a,-,chr12,70994256,71065018,-
622339,EG622339,-,chr12,71021259,71022513,-
64010,Sav1,-,chr12,71065999,71087989,-
100040999,LOC100040999,-,chr12,71070190,71070723,-
18080,Nin,-,chr12,71112422,71212912,-
791312,ENSMUSG00000056391,-,chr12,71208205,71214227,-
328121,Gm804,-,chr12,71255158,71284193,-
110095,Pygl,-,chr12,71291798,71328604,-
94090,Trim9,-,chr12,71348720,71448314,-
72736,Txndc1,-,chr12,71554141,71568611,-
100040965,LOC100040965,-,chr12,71623582,71623878,-
100041061,LOC100041061,-,chr12,71775110,71776443,-
319710,Frmd6,-,chr12,71926501,72003221,-
56444,Actr10,-,chr12,72038894,72063269,-
100093675,Trnak-cuu,-,chr12,72070107,72070179,-
19167,Psma3,-,chr12,72075680,72095908,-
73204,3110056K07Rik,-,chr12,72110339,72116875,-
238247,Arid4a,-,chr12,72116954,72200338,-
30056,Timm9,-,chr12,72224159,72237662,-
100041035,LOC100041035,-,chr12,72236527,72237683,-
76967,2700049A03Rik,-,chr12,72237835,72344290,-
666162,LOC666162,-,chr12,72369731,72403021,-
59036,Dact1,-,chr12,72410971,72419881,-
100041190,LOC100041190,-,chr12,72484141,72485195,-
208846,Daam1,-,chr12,72932065,73093354,-
666213,LOC666213,-,chr12,72947253,72952588,-
666220,LOC666220,-,chr12,73149666,73150269,-
238252,Gpr135,-,chr12,73170605,73171978,-
100041239,LOC100041239,-,chr12,73172156,73173006,-
67217,2810055F11Rik,-,chr12,73174415,73186300,-
104771,1200003C05Rik,-,chr12,73187110,73201848,-
73936,4930403N07Rik,-,chr12,73202279,73286016,-
104001,Rtn1,-,chr12,73312739,73509926,-
78257,Lrrc9,-,chr12,73542920,73598226,-
67708,1810048J11Rik,-,chr12,73637344,73681200,-
209183,LOC209183,-,chr12,73712693,73729840,-
100041323,LOC100041323,-,chr12,73721762,73722128,-
66375,Dhrs7,-,chr12,73751343,73765769,-
100041157,LOC100041157,-,chr12,73842153,73842588,-
75998,5033425G24Rik,-,chr12,73860759,73864513,-
19042,Ppm1a,-,chr12,73884669,73895549,-
75801,Six6os1,-,chr12,73982096,74018752,-
20476,Six6,-,chr12,74040932,74045886,-
100041234,LOC100041234,-,chr12,74111620,74124734,-
20471,Six1,-,chr12,74142817,74147451,-
20474,Six4,-,chr12,74201246,74214232,-
17420,Mnat1,-,chr12,74224704,74374975,-
76357,Trmt5,-,chr12,74380998,74387687,-
625098,Slc38a6,-,chr12,74387860,74453943,-
666356,EG666356,-,chr12,74505619,74507454,-
238257,Tmem30b,-,chr12,74644101,74647382,-
73644,2210039B01Rik,-,chr12,74649469,74652973,-
18755,Prkch,-,chr12,74686028,74879172,-
666385,EG666385,-,chr12,74894470,74909398,-
100041489,LOC100041489,-,chr12,74944096,74970603,-
15251,Hif1a,-,chr12,75009017,75047878,-
277089,EG277089,-,chr12,75049991,75062434,-
75627,Snapc1,-,chr12,75065517,75085807,-
238266,Syt16,-,chr12,75098748,75368903,-
74284,1700086L19Rik,-,chr12,75384928,75396937,-
386753,Dbpht2,-,chr12,75398461,75401455,-
671971,LOC671971,-,chr12,75447328,75449809,-
238271,Kcnh5,-,chr12,75998207,76278319,-
80837,Rhoj,-,chr12,76409300,76502442,-
217674,Gphb5,-,chr12,76512707,76517768,-
26932,Ppp2r5e,-,chr12,76551868,76697187,-
72338,Wdr89,-,chr12,76731581,76770524,-
665931,LOC665931,-,chr12,76731581,76740751,-
81535,Sgpp1,-,chr12,76815252,76836649,-
319565,Syne2,-,chr12,76919316,77211915,-
13983,Esr2,-,chr12,77221406,77278246,-
665957,LOC665957,-,chr12,77252524,77253716,-
80384,Tex21,-,chr12,77299680,77347703,-
108156,Mthfd1,-,chr12,77356395,77420790,-
238276,Akap5,-,chr12,77425878,77432006,-
109929,Zbtb25,-,chr12,77449931,77469986,-
268564,Zbtb1,-,chr12,77471253,77489437,-
15512,Hspa2,-,chr12,77505163,77507925,-
210762,Gm70,-,chr12,77518531,77540479,-
100041694,LOC100041694,-,chr12,77545484,77549685,-
263406,Plekhg3,-,chr12,77634569,77680029,-
20741,Spnb1,-,chr12,77681475,77811534,-
211151,Churc1,-,chr12,77866560,77884167,-
14776,Gpx2,-,chr12,77893324,77896493,-
104886,Rab15,-,chr12,77898949,77923503,-
110606,Fntb,-,chr12,77938454,78022399,-
17187,Max,-,chr12,78038256,78063172,-
100041765,LOC100041765,-,chr12,78139949,78143188,-
100041772,LOC100041772,-,chr12,78255686,78256928,-
53618,Fut8,-,chr12,78340008,78576974,-
230765,LOC230765,-,chr12,78724376,78725996,-
666659,LOC666659,-,chr12,78920499,78921335,-
626215,EG626215,-,chr12,79298087,79309539,-
268566,Gphn,-,chr12,79327721,79785725,-
70897,4921509E07Rik,-,chr12,79792662,79835499,-
56217,Mpp5,-,chr12,79850011,79939074,-
73834,Atp6v1d,-,chr12,79943969,79962625,-
100041878,LOC100041878,-,chr12,79962812,79964790,-
13665,Eif2s1,-,chr12,79963059,79987997,-
27260,Plek2,-,chr12,79989681,80007937,-
268567,6330442E10Rik,-,chr12,80062787,80108264,-
211945,Plekhh1,-,chr12,80108311,80183367,-
110417,Pigh,-,chr12,80181656,80190657,-
666722,LOC666722,-,chr12,80214429,80215012,-
11847,Arg2,-,chr12,80231812,80257283,-
53612,Vti1b,-,chr12,80257245,80273364,-
17252,Rdh11,-,chr12,80275324,80293280,-
77974,Rdh12,-,chr12,80309901,80323648,-
211978,Zfyve26,-,chr12,80333334,80397269,-
19363,Rad51l1,-,chr12,80398269,80915677,-
100041968,LOC100041968,-,chr12,80932096,80932838,-
435309,LOC435309,-,chr12,81040153,81040612,-
100041674,LOC100041674,-,chr12,81063647,81072784,-
666754,LOC666754,-,chr12,81080412,81080836,-
12192,Zfp36l1,-,chr12,81208747,81214000,-
109711,Actn1,-,chr12,81268534,81361303,-
320808,Wdr22,-,chr12,81437669,81537526,-
97827,Exdl2,-,chr12,81576981,81599109,-
69522,2310002D06Rik,-,chr12,81608199,81618941,-
108760,Galntl1,-,chr12,81619977,81704883,-
100041715,LOC100041715,-,chr12,81714283,81714602,-
13877,Erh,-,chr12,81735024,81744777,-
328133,Slc39a9,-,chr12,81745196,81780828,-
217682,3830431G21Rik,-,chr12,81793588,81825201,-
380768,Gm1568,-,chr12,81856786,81861674,-
217684,4933426M11Rik,-,chr12,81891546,81981820,-
20384,Sfrs5,-,chr12,82046491,82051494,-
20493,Slc10a1,-,chr12,82056479,82068971,-
64075,Smoc1,-,chr12,82127818,82287387,-
110893,Slc8a3,-,chr12,82300433,82434167,-
100042143,LOC100042143,-,chr12,82329348,82341833,-
100042148,LOC100042148,-,chr12,82473200,82474283,-
214321,EG214321,-,chr12,82477978,82480473,-
93749,Hspe1-ps2,-,chr12,82500799,82501062,-
11498,Adam4,-,chr12,82520536,82522865,-
66272,1810020G14Rik,-,chr12,82571691,82586097,-
24071,Synj2bp,-,chr12,82598928,82633894,-
56622,Adam21,-,chr12,82659571,82669461,-
69792,Med6,-,chr12,82674551,82695945,-
69480,Ttc9,-,chr12,82732356,82765928,-
100041821,LOC100041821,-,chr12,82810131,82810506,-
338372,Map3k9,-,chr12,82829401,82881994,-
54604,Pcnx,-,chr12,82961017,83101911,-
217692,Sipa1l1,-,chr12,83412336,83551258,-
432675,LOC432675,-,chr12,83595347,83597524,-
666911,EG666911,-,chr12,83644600,83645206,-
50779,Rgs6,-,chr12,83718025,84259799,-
70127,Dpf3,-,chr12,84370185,84828658,-
73828,Wdr21,-,chr12,84867033,84882867,-
217695,Zfyve1,-,chr12,84887891,84938097,-
626950,LOC626950,-,chr12,84961137,84962126,-
67039,Rbm25,-,chr12,84992380,85024073,-
19164,Psen1,-,chr12,85029513,85076149,-
170721,Papln,-,chr12,85104611,85133302,-
18222,Numb,-,chr12,85136389,85183293,-
100042325,LOC100042325,-,chr12,85216065,85216832,-
71952,2410016O06Rik,-,chr12,85291620,85293896,-
171210,Acot2,-,chr12,85328840,85334827,-
26897,Acot1,-,chr12,85350452,85358620,-
171282,Acot4,-,chr12,85379329,85385673,-
171281,Acot3,-,chr12,85393101,85400515,-
217698,Acot5,-,chr12,85410275,85416969,-
666963,LOC666963,-,chr12,85427950,85430399,-
217700,Acot6,-,chr12,85441604,85450733,-
105000,Dnalc1,-,chr12,85455321,85479407,-
70481,Pnma1,-,chr12,85487082,85489376,-
238317,C130039O16Rik,-,chr12,85493352,85559831,-
432676,EG432676,-,chr12,85599197,85607161,-
77219,Zadh1,-,chr12,85626264,85656782,-
52708,Zfp410,-,chr12,85658080,85684674,-
