Hybridization REF	TCGA-AA-3841-01A-01R-0905-07	TCGA-AA-3866-01A-01R-1022-07	TCGA-AA-3870-01A-01R-1022-07	TCGA-AA-3939-01A-01R-1022-07	TCGA-AA-3941-01A-01R-1022-07	TCGA-AA-3968-01A-01R-1022-07	TCGA-AA-3970-01A-01R-1022-07	TCGA-AA-3977-01A-01R-1022-07	TCGA-AA-3979-01A-01R-1022-07	TCGA-AA-3980-01A-02R-1022-07
TIAM2|26230	0.408731055581249	1.00689607121896	1.69390664152119	0.734157467976516	0.741702765053939	1.08067530431482	1.2425991465023	1.1103291667676	0.595457418889787	1.22857728873553
TICAM1|148022	19.6880139439391	7.02354171783609	17.2821180963939	6.71453533837615	7.46889836678826	9.40293463313136	10.7047759597052	6.54134298150667	11.1388356239216	13.638360023479
TICAM2|353376	0.289442551883899	0.919436777071369	0.420617416401433	0.523086436927642	0.507551466697029	0.486995920883566	0.344240988518261	0.727795125066586	0.186669323556971	0.397181203525399
TIE1|7075	6.0675722424075	5.65735151222445	6.58091750299399	1.41965334876137	1.38829068548164	4.39781242092962	2.84551311989857	2.03475294371625	1.32309081116899	2.79053030563409
TIFAB|497189	0.542006006778559	0.765210770814827	0.106963754572989	0.214881382361157	0.141663553530982	0.212303873013684	0.567266286386917	0.260268173981132	0.106808264704485	0.606023304574941
TIFA|92610	1.67795782645092	4.79601068758387	2.34640919062681	4.36587707379831	2.29756277838355	3.09008630705193	3.52542432369532	4.87055247911293	3.48673679009811	7.42311687633807
TIGD1|200765	0.537405647153124	1.34847410432311	0.982576564934676	1.24074687078225	2.46881148722989	4.76415354745322	2.3986903324946	2.18591244160624	0.981148224077658	1.83637799298328
TIGD2|166815	0.66299640048591	4.34583733135979	1.21027884606681	3.84885620102588	3.0325170490509	2.49957243162054	2.83340645108299	4.01142504038887	1.92709866458128	4.00978121323513
TIGD3|220359	0.429924517722499	0.372460545642823	0.190900589758737	0.0398445276095363	0.16548878753392	0.482240741858104	0.409055655447356	0.13512913275384	0.398575538300638	0.554199686357731
TIGD4|201798	0.0315734039943084	0.458493135395257	0.196274780168102	1.14266497171534	0.237666475772909	0.61218181253538	0.346971320960854	0.354775997254575	0.181990214390904	0.303281385593168
TIGD5|84948	17.2615453449537	5.53755387205717	6.89063436178621	2.73543945510169	3.07148359195023	5.63334354746282	11.1615822309699	3.98851779870821	14.5947903268428	10.8662115068516
TIGD6|81789	1.30078549385623	1.81772557798853	1.22852780815921	1.23137450187102	0.738253075658257	0.736981344137852	0.75633823165693	1.07079382144852	1.03449133380568	1.06720692176196
TIGD7|91151	0.330146813950724	0.7341159218728	0.1319364144237	0.201942401024441	0.434902274406548	1.83309087455448	0.414640032996125	0.656333266383307	0.570893364512081	0.664453879162798
TIGIT|201633	0.542681719425314	2.18356953827069	1.0923904715507	0.663889183732525	0.119145737635455	0.90873055042586	0.492243691968908	1.15703135408443	0.048123639602126	2.41608296509211
TIMD4|91937	0.0599894675891859	0.217784239312747	1.14540353855242	0.397518659174211	0.0564457879960658	0.185045866061831	0.125570573300118	0.570370641740047	0.132992848977968	0.0274397444108104
TIMELESS|8914	11.2219276667706	12.965441715205	5.54098927582784	9.63271500137971	8.55281378728091	11.2451244252929	8.46809270016729	11.0382238647862	12.4391513327711	13.150784002732
TIMM10|26519	78.8572075927847	44.461894207939	27.5298745231021	48.7309058066631	17.8844023019114	29.5145837498118	43.3383702323962	33.1510878973073	54.6787265929594	29.2907236609782
TIMM13|26517	64.4299626256055	25.2058818857092	22.6647376976079	45.5515457598612	20.6990730305452	29.7200589001842	31.2378237638667	40.1942528109374	50.4876373296119	45.8356155499546
TIMM16|51025	26.5786352702069	13.6605887301366	18.0612967843845	36.9011737957995	34.9567586874307	12.6181316367182	20.517207097609	16.3731893206764	36.8513847259103	16.8590414473934
TIMM17A|10440	8.13134849041717	33.5662396724047	16.7399872380676	39.8935304315516	25.0179527040832	24.6547378680709	26.3045986624153	41.2115618961026	30.973121441737	39.2645541484887
TIMM17B|10245	203.794815023078	37.5334031225225	73.2399716437832	79.4591514766027	42.4256162702463	39.4580861626094	42.5753861669724	46.0118859115104	47.2056342388739	32.6716077932864
TIMM22|29928	7.87135604298555	5.15032036080234	7.53893635960287	6.62488904949569	7.94463617504651	17.5043978327915	5.31651401266823	10.9965227429071	5.66120121533537	7.55672062369621
TIMM44|10469	25.8517930525712	17.50134712987	15.8118206823094	19.2493436714499	14.5669879245196	19.2285222815045	19.7398380628463	29.1361128433922	38.3389636240931	29.504165792984
TIMM50|92609	39.8709765361447	24.23970754007	20.841832516632	36.7798520593363	19.3445577334861	25.8431142155682	30.8527573104604	32.0072767423269	43.9269307985064	15.2743816291439
TIMM8A|1678	8.62392967502528	9.93962757898895	6.37088358721465	10.6200990897725	8.72488223033864	8.60940360781332	8.50666331993924	11.7418420975748	8.62879638487232	10.6820164780309
TIMM8B|26521	89.0473795611532	55.2021515151844	55.2500302757221	112.191682801105	42.0806249123068	31.2984622382075	87.4419502917679	90.3687644566372	104.405307362214	59.2783053828195
TIMM9|26520	5.18292374713959	22.222291347426	16.4271500563754	32.5680702868478	36.3234511945122	21.382229924172	26.4209331263832	27.6515399714873	18.3843417284648	28.6529866896671
TIMP1|7076	321.198637634813	255.342517688477	441.321396250465	219.207900386863	201.15099825752	91.2636006482123	77.6390993839126	60.8455685337287	33.6310787214266	61.8059113686863
TIMP2|7077	32.510914717485	68.2483993660737	113.553110699762	25.9967144783275	26.0328272104811	58.2951440322666	22.0706572513007	37.5919264166257	11.1154885122043	23.3698776584453
TIMP3|7078	30.2026667199157	40.6320067173578	61.18405583119	19.9240037404716	7.55840528507363	22.6473398927046	11.9735859843692	9.91893565888246	11.1377155358056	8.14085692257842
TIMP4|7079	6.29458863268348	0.816132667144317	1.8789941849117	1.83344743586738	2.065499152679	1.09553079380224	1.35634243648334	1.60021341419021	1.289930640463	1.64525931627908
TINAGL1|64129	92.3692618231669	38.8062578456433	93.9386135393622	45.8804142532713	86.3665636470588	40.1920081717687	66.1547535703522	39.8549183920081	88.70339789398	46.568141649599
TINAG|27283	1.45850224415837	5.25597634095273	0.685718304676616	3.78280057853951	0.847625497124957	3.7995361586294	3.18764102232756	2.11345259459512	3.63282794453233	0.412052481202247
TINF2|26277	8.91711461631538	19.5375678242344	14.1460244126804	12.5346434216924	16.2817445684388	13.0865939389514	18.8709624763282	13.8191831118033	12.8714124730139	13.4401818156747
TIPARP|25976	1.69501962425336	6.93159202767308	6.25473382457252	7.56745084040331	7.55282160225304	2.85036122561361	4.51660470316079	5.4561959494111	8.98404864999206	5.33810798179187
TIPIN|54962	0.96411644339763	5.0751505768417	1.45553771925682	3.27625268550173	5.80585247959534	5.38143590077773	4.33891177385231	7.33333682237203	4.98723183667381	4.26296029239376
TIPRL|261726	4.16028540566561	13.3197113712261	7.06055149589207	24.4586526341916	11.7195753493679	13.1703936493753	14.2512453996934	16.8545961163744	16.9523773893143	5.96570089649146
TIRAP|114609	5.94417376677194	3.07067886697665	2.63940815405558	1.33392548953665	2.88446157208881	1.87804313754678	3.38449092311443	1.74492836643002	2.08856595873227	2.7189207614016
